===== Redis 100M Benchmark =====
Instance Type: m6i.xlarge
Run: 5
Date: 2026-01-23T04:41:47+00:00

--- System Info ---
CPU: 4 cores
Memory: 15.3G
model name	: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T04:41:50+00:00
 
SET: rps=0.0 (overall: -nan) avg_msec=0.000 (overall: -nan)
                                                            
SET: rps=167724.0 (overall: 167724.0) avg_msec=0.278 (overall: 0.278)
                                                                      
SET: rps=167071.7 (overall: 167397.2) avg_msec=0.275 (overall: 0.277)
                                                                      
SET: rps=163856.0 (overall: 166218.4) avg_msec=0.285 (overall: 0.280)
                                                                      
SET: rps=164167.3 (overall: 165704.6) avg_msec=0.288 (overall: 0.282)
                                                                      
SET: rps=174416.0 (overall: 167444.1) avg_msec=0.253 (overall: 0.276)
                                                                      
SET: rps=160744.0 (overall: 166328.9) avg_msec=0.292 (overall: 0.278)
                                                                      
SET: rps=167852.6 (overall: 166547.1) avg_msec=0.271 (overall: 0.277)
                                                                      
SET: rps=167920.0 (overall: 166718.4) avg_msec=0.277 (overall: 0.277)
                                                                      
SET: rps=148119.5 (overall: 164647.3) avg_msec=0.299 (overall: 0.280)
SET: rps=168496.0 (overall: 162079.0) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=166864.5 (overall: 162102.4) avg_msec=0.285 (overall: 0.286)
                                                                      
SET: rps=169368.0 (overall: 162137.6) avg_msec=0.281 (overall: 0.286)
                                                                      
SET: rps=167318.7 (overall: 162162.7) avg_msec=0.288 (overall: 0.286)
                                                                      
SET: rps=167864.0 (overall: 162190.0) avg_msec=0.288 (overall: 0.286)
                                                                      
SET: rps=168076.0 (overall: 162218.2) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=168820.7 (overall: 162249.7) avg_msec=0.275 (overall: 0.286)
                                                                      
SET: rps=168592.0 (overall: 162279.7) avg_msec=0.285 (overall: 0.286)
                                                                      
SET: rps=173980.0 (overall: 162334.8) avg_msec=0.270 (overall: 0.286)
                                                                      
SET: rps=168912.4 (overall: 162365.8) avg_msec=0.282 (overall: 0.286)
                                                                      
SET: rps=167792.0 (overall: 162391.1) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=168144.0 (overall: 162417.8) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=167976.1 (overall: 162443.6) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=168952.0 (overall: 162473.5) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=166232.0 (overall: 162490.7) avg_msec=0.283 (overall: 0.286)
                                                                      
SET: rps=166896.0 (overall: 162510.8) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=167900.4 (overall: 162535.4) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=168584.0 (overall: 162562.7) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=167364.0 (overall: 162584.3) avg_msec=0.289 (overall: 0.286)
                                                                      
SET: rps=163585.7 (overall: 162588.8) avg_msec=0.291 (overall: 0.286)
                                                                      
SET: rps=168968.0 (overall: 162617.2) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=162884.0 (overall: 162618.4) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=166828.7 (overall: 162637.1) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=168088.0 (overall: 162661.0) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=169440.0 (overall: 162690.7) avg_msec=0.285 (overall: 0.286)
                                                                      
SET: rps=168712.0 (overall: 162717.0) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=164529.9 (overall: 162724.9) avg_msec=0.289 (overall: 0.286)
                                                                      
SET: rps=168104.0 (overall: 162748.1) avg_msec=0.287 (overall: 0.286)
                                                                      
SET: rps=168428.0 (overall: 162772.6) avg_msec=0.286 (overall: 0.286)
                                                                      
SET: rps=168749.0 (overall: 162798.3) avg_msec=0.285 (overall: 0.286)
                                                                      
SET: rps=168012.0 (overall: 162820.5) avg_msec=0.286 (overall: 0.286)
                                                                      
