===== Redis 100M Benchmark =====
Instance Type: r7i.xlarge
Run: 2
Date: 2026-01-23T04:42:35+00:00

--- System Info ---
CPU: 4 cores
Memory: 30.8G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T04:42:38+00:00
 
SET: rps=0.0 (overall: inf) avg_msec=0.199 (overall: 0.140)
                                                                      
SET: rps=211560.0 (overall: 202953.0) avg_msec=0.210 (overall: 0.225)
                                                                      
SET: rps=213100.0 (overall: 203070.8) avg_msec=0.209 (overall: 0.224)
                                                                      
SET: rps=213444.0 (overall: 203189.9) avg_msec=0.203 (overall: 0.224)
                                                                      
SET: rps=212278.9 (overall: 203293.5) avg_msec=0.207 (overall: 0.224)
                                                                      
SET: rps=210432.0 (overall: 203373.5) avg_msec=0.205 (overall: 0.224)
                                                                      
SET: rps=204203.2 (overall: 203382.8) avg_msec=0.218 (overall: 0.224)
                                                                      
SET: rps=210088.0 (overall: 203456.4) avg_msec=0.208 (overall: 0.223)
                                                                      
SET: rps=212191.2 (overall: 203551.6) avg_msec=0.208 (overall: 0.223)
                                                                      
SET: rps=190636.0 (overall: 203412.9) avg_msec=0.243 (overall: 0.223)
                                                                      
SET: rps=211072.0 (overall: 203494.2) avg_msec=0.213 (overall: 0.223)
                                                                      
SET: rps=209384.0 (overall: 203556.2) avg_msec=0.209 (overall: 0.223)
                                                                      
SET: rps=208215.2 (overall: 203604.8) avg_msec=0.210 (overall: 0.223)
                                                                      
SET: rps=201744.0 (overall: 203585.7) avg_msec=0.225 (overall: 0.223)
                                                                      
SET: rps=196772.0 (overall: 203516.2) avg_msec=0.234 (overall: 0.223)
                                                                      
SET: rps=186318.7 (overall: 203342.1) avg_msec=0.249 (overall: 0.223)
                                                                      
SET: rps=190764.0 (overall: 203216.5) avg_msec=0.229 (overall: 0.223)
                                                                      
SET: rps=204972.0 (overall: 203233.8) avg_msec=0.229 (overall: 0.224)
                                                                      
SET: rps=204108.0 (overall: 203242.4) avg_msec=0.224 (overall: 0.224)
                                                                      
SET: rps=204980.0 (overall: 203259.2) avg_msec=0.231 (overall: 0.224)
                                                                      
SET: rps=200916.3 (overall: 203236.6) avg_msec=0.231 (overall: 0.224)
                                                                      
SET: rps=202068.0 (overall: 203225.5) avg_msec=0.232 (overall: 0.224)
                                                                      
SET: rps=204196.0 (overall: 203234.6) avg_msec=0.231 (overall: 0.224)
                                                                      
SET: rps=202216.0 (overall: 203225.1) avg_msec=0.237 (overall: 0.224)
                                                                      
SET: rps=201856.0 (overall: 203212.5) avg_msec=0.237 (overall: 0.224)
                                                                      
SET: rps=200940.2 (overall: 203191.6) avg_msec=0.239 (overall: 0.224)
                                                                      
SET: rps=204276.0 (overall: 203201.4) avg_msec=0.233 (overall: 0.224)
                                                                      
SET: rps=202320.0 (overall: 203193.5) avg_msec=0.238 (overall: 0.224)
                                                                      
SET: rps=201264.0 (overall: 203176.3) avg_msec=0.237 (overall: 0.225)
                                                                      
SET: rps=202144.0 (overall: 203167.2) avg_msec=0.238 (overall: 0.225)
                                                                      
SET: rps=201498.0 (overall: 203152.5) avg_msec=0.238 (overall: 0.225)
                                                                      
SET: rps=197404.0 (overall: 203102.5) avg_msec=0.244 (overall: 0.225)
                                                                      
SET: rps=184760.0 (overall: 202944.6) avg_msec=0.244 (overall: 0.225)
                                                                      
SET: rps=197272.0 (overall: 202896.2) avg_msec=0.228 (overall: 0.225)
                                                                      
SET: rps=205629.5 (overall: 202919.4) avg_msec=0.219 (overall: 0.225)
                                                                      
SET: rps=210256.0 (overall: 202981.0) avg_msec=0.213 (overall: 0.225)
                                                                      
SET: rps=197480.0 (overall: 202935.2) avg_msec=0.228 (overall: 0.225)
                                                                      
SET: rps=177520.0 (overall: 202725.4) avg_msec=0.244 (overall: 0.225)
                                                                      
SET: rps=212370.5 (overall: 202804.7) avg_msec=0.206 (overall: 0.225)
                                                                      
SET: rps=212220.0 (overall: 202881.1) avg_msec=0.211 (overall: 0.225)
                                                                      
SET: rps=206346.6 (overall: 202909.2) avg_msec=0.213 (overall: 0.225)
                                                                      
SET: rps=203812.0 (overall: 202916.4) avg_msec=0.217 (overall: 0.225)
                                                                      
SET: rps=196792.0 (overall: 202867.8) avg_msec=0.228 (overall: 0.225)
                                                                      
SET: rps=201412.0 (overall: 202856.4) avg_msec=0.240 (overall: 0.225)
                                                                      
SET: rps=199952.2 (overall: 202833.6) avg_msec=0.240 (overall: 0.225)
                                                                      
SET: rps=201708.0 (overall: 202824.9) avg_msec=0.241 (overall: 0.225)
                                                                      
SET: rps=200338.7 (overall: 202805.7) avg_msec=0.238 (overall: 0.225)
                                                                      
SET: rps=200240.0 (overall: 202786.2) avg_msec=0.241 (overall: 0.225)
                                                                      
SET: rps=201864.0 (overall: 202779.2) avg_msec=0.239 (overall: 0.225)
                                                                      
SET: rps=201192.0 (overall: 202767.3) avg_msec=0.240 (overall: 0.226)
                                                                      
SET: rps=191256.0 (overall: 202681.5) avg_msec=0.244 (overall: 0.226)
                                                                      
SET: rps=190474.1 (overall: 202590.8) avg_msec=0.233 (overall: 0.226)
                                                                      
SET: rps=176176.5 (overall: 202393.0) avg_msec=0.243 (overall: 0.226)
                                                                      
SET: rps=153412.0 (overall: 202035.9) avg_msec=0.270 (overall: 0.226)
                                                                      
SET: rps=192075.7 (overall: 201963.5) avg_msec=0.242 (overall: 0.226)
                                                                      
SET: rps=200412.0 (overall: 201952.4) avg_msec=0.239 (overall: 0.226)
                                                                      
SET: rps=200268.0 (overall: 201940.4) avg_msec=0.236 (overall: 0.226)
                                                                      
SET: rps=201468.0 (overall: 201937.0) avg_msec=0.240 (overall: 0.226)
                                                                      
SET: rps=200179.3 (overall: 201924.6) avg_msec=0.238 (overall: 0.227)
                                                                      
SET: rps=200688.0 (overall: 201916.0) avg_msec=0.239 (overall: 0.227)
                                                                      
SET: rps=200840.0 (overall: 201908.5) avg_msec=0.233 (overall: 0.227)
                                                                      
SET: rps=201188.0 (overall: 201903.6) avg_msec=0.239 (overall: 0.227)
                                                                      
SET: rps=190936.0 (overall: 201828.5) avg_msec=0.234 (overall: 0.227)
                                                                      
SET: rps=195649.4 (overall: 201786.4) avg_msec=0.225 (overall: 0.227)
                                                                      
SET: rps=156428.0 (overall: 201480.3) avg_msec=0.300 (overall: 0.227)
                                                                      
SET: rps=200632.0 (overall: 201474.7) avg_msec=0.240 (overall: 0.227)
                                                                      
SET: rps=200692.0 (overall: 201469.4) avg_msec=0.240 (overall: 0.227)
                                                                      
SET: rps=199314.8 (overall: 201455.1) avg_msec=0.240 (overall: 0.227)
                                                                      
SET: rps=200812.0 (overall: 201450.9) avg_msec=0.236 (overall: 0.227)
                                                                      
SET: rps=200128.0 (overall: 201442.3) avg_msec=0.240 (overall: 0.228)
                                                                      
SET: rps=199596.0 (overall: 201430.3) avg_msec=0.241 (overall: 0.228)
                                                                      
SET: rps=198808.8 (overall: 201413.3) avg_msec=0.241 (overall: 0.228)
                                                                      
SET: rps=200568.0 (overall: 201407.9) avg_msec=0.239 (overall: 0.228)
                                                                      
SET: rps=201932.0 (overall: 201411.3) avg_msec=0.238 (overall: 0.228)
                                                                      
SET: rps=201632.0 (overall: 201412.7) avg_msec=0.237 (overall: 0.228)
                                                                      
SET: rps=199832.7 (overall: 201402.7) avg_msec=0.240 (overall: 0.228)
                                                                      
SET: rps=200072.0 (overall: 201394.4) avg_msec=0.240 (overall: 0.228)
                                                                      
SET: rps=201468.0 (overall: 201394.9) avg_msec=0.240 (overall: 0.228)
                                                                      
SET: rps=201364.0 (overall: 201394.7) avg_msec=0.236 (overall: 0.228)
                                                                      
SET: rps=200896.0 (overall: 201391.6) avg_msec=0.240 (overall: 0.228)
                                                                      
SET: rps=201332.0 (overall: 201391.2) avg_msec=0.239 (overall: 0.228)
                                                                      
SET: rps=199378.5 (overall: 201379.0) avg_msec=0.241 (overall: 0.228)
                                                                      
SET: rps=200776.0 (overall: 201375.4) avg_msec=0.240 (overall: 0.228)
                                                                      
SET: rps=201200.0 (overall: 201374.3) avg_msec=0.240 (overall: 0.229)
                                                                      
SET: rps=201492.0 (overall: 201375.0) avg_msec=0.239 (overall: 0.229)
                                                                      
SET: rps=200992.0 (overall: 201372.8) avg_msec=0.240 (overall: 0.229)
                                                                      
SET: rps=199474.1 (overall: 201361.6) avg_msec=0.242 (overall: 0.229)
                                                                      
SET: rps=200744.0 (overall: 201358.0) avg_msec=0.241 (overall: 0.229)
                                                                      
SET: rps=201128.0 (overall: 201356.6) avg_msec=0.239 (overall: 0.229)
                                                                      
SET: rps=201744.0 (overall: 201358.9) avg_msec=0.239 (overall: 0.229)
                                                                      
SET: rps=200211.2 (overall: 201352.2) avg_msec=0.240 (overall: 0.229)
                                                                      
SET: rps=200332.0 (overall: 201346.4) avg_msec=0.241 (overall: 0.229)
                                                                      
SET: rps=200356.0 (overall: 201340.8) avg_msec=0.240 (overall: 0.229)
                                                                      
SET: rps=196016.0 (overall: 201310.8) avg_msec=0.246 (overall: 0.229)
                                                                      
SET: rps=200350.6 (overall: 201305.3) avg_msec=0.240 (overall: 0.229)
                                                                      
SET: rps=198532.0 (overall: 201289.9) avg_msec=0.242 (overall: 0.229)
                                                                      
SET: rps=197428.0 (overall: 201268.4) avg_msec=0.241 (overall: 0.229)
                                                                      
SET: rps=200064.0 (overall: 201261.8) avg_msec=0.240 (overall: 0.229)
                                                                      
SET: rps=198048.0 (overall: 201244.2) avg_msec=0.243 (overall: 0.230)
                                                                      
SET: rps=200482.1 (overall: 201240.0) avg_msec=0.239 (overall: 0.230)
                                                                      
SET: rps=194356.0 (overall: 201202.6) avg_msec=0.241 (overall: 0.230)
                                                                      
SET: rps=201140.0 (overall: 201202.3) avg_msec=0.240 (overall: 0.230)
                                                                      
SET: rps=201292.0 (overall: 201202.8) avg_msec=0.240 (overall: 0.230)
                                                                      
SET: rps=199430.3 (overall: 201193.3) avg_msec=0.242 (overall: 0.230)
                                                                      
SET: rps=198248.0 (overall: 201177.6) avg_msec=0.241 (overall: 0.230)
                                                                      
SET: rps=201260.0 (overall: 201178.0) avg_msec=0.240 (overall: 0.230)
                                                                      
SET: rps=200944.0 (overall: 201176.8) avg_msec=0.240 (overall: 0.230)
                                                                      
SET: rps=199620.0 (overall: 201168.7) avg_msec=0.242 (overall: 0.230)
                                                                      
SET: rps=197904.4 (overall: 201151.6) avg_msec=0.243 (overall: 0.230)
                                                                      
SET: rps=201328.0 (overall: 201152.5) avg_msec=0.239 (overall: 0.230)
                                                                      
SET: rps=200612.0 (overall: 201149.8) avg_msec=0.241 (overall: 0.230)
                                                                      
SET: rps=200368.0 (overall: 201145.8) avg_msec=0.241 (overall: 0.230)
                                                                      
SET: rps=199760.0 (overall: 201138.7) avg_msec=0.241 (overall: 0.230)
                                                                      
SET: rps=199326.7 (overall: 201129.5) avg_msec=0.241 (overall: 0.230)
                                                                      
SET: rps=200968.0 (overall: 201128.6) avg_msec=0.240 (overall: 0.230)
                                                                      
SET: rps=201252.0 (overall: 201129.3) avg_msec=0.240 (overall: 0.230)
                                                                      
SET: rps=200476.0 (overall: 201126.0) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=199765.0 (overall: 201119.2) avg_msec=0.241 (overall: 0.231)
                                                                      
SET: rps=198960.0 (overall: 201108.5) avg_msec=0.243 (overall: 0.231)
                                                                      
SET: rps=200920.0 (overall: 201107.6) avg_msec=0.241 (overall: 0.231)
                                                                      
SET: rps=199908.0 (overall: 201101.7) avg_msec=0.241 (overall: 0.231)
                                                                      
SET: rps=198800.8 (overall: 201090.5) avg_msec=0.242 (overall: 0.231)
                                                                      
SET: rps=200528.0 (overall: 201087.8) avg_msec=0.241 (overall: 0.231)
                                                                      
SET: rps=200740.0 (overall: 201086.1) avg_msec=0.241 (overall: 0.231)
                                                                      
SET: rps=200008.0 (overall: 201080.9) avg_msec=0.241 (overall: 0.231)
                                                                      
SET: rps=199720.0 (overall: 201074.4) avg_msec=0.242 (overall: 0.231)
                                                                      
SET: rps=199390.5 (overall: 201066.4) avg_msec=0.242 (overall: 0.231)
                                                                      
SET: rps=199600.0 (overall: 201059.4) avg_msec=0.242 (overall: 0.231)
                                                                      
SET: rps=199036.0 (overall: 201049.9) avg_msec=0.243 (overall: 0.231)
                                                                      
SET: rps=197704.0 (overall: 201034.2) avg_msec=0.243 (overall: 0.231)
                                                                      
SET: rps=201376.0 (overall: 201035.8) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=199996.0 (overall: 201030.9) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=200744.0 (overall: 201029.6) avg_msec=0.239 (overall: 0.231)
                                                                      
SET: rps=201448.0 (overall: 201031.5) avg_msec=0.239 (overall: 0.231)
                                                                      
SET: rps=201180.0 (overall: 201032.2) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=200163.4 (overall: 201028.2) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=199876.0 (overall: 201023.0) avg_msec=0.237 (overall: 0.231)
                                                                      
SET: rps=201532.0 (overall: 201025.3) avg_msec=0.239 (overall: 0.232)
                                                                      
SET: rps=201460.0 (overall: 201027.3) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=199216.0 (overall: 201019.2) avg_msec=0.242 (overall: 0.232)
                                                                      
SET: rps=201211.2 (overall: 201020.0) avg_msec=0.230 (overall: 0.232)
                                                                      
SET: rps=201196.0 (overall: 201020.8) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=201248.0 (overall: 201021.8) avg_msec=0.238 (overall: 0.232)
                                                                      
SET: rps=199608.0 (overall: 201015.6) avg_msec=0.242 (overall: 0.232)
                                                                      
SET: rps=199099.6 (overall: 201007.1) avg_msec=0.241 (overall: 0.232)
                                                                      
SET: rps=200852.0 (overall: 201006.5) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=198160.0 (overall: 200994.1) avg_msec=0.243 (overall: 0.232)
                                                                      
SET: rps=201456.0 (overall: 200996.1) avg_msec=0.239 (overall: 0.232)
                                                                      
SET: rps=200693.2 (overall: 200994.8) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=200012.0 (overall: 200990.6) avg_msec=0.242 (overall: 0.232)
                                                                      
SET: rps=201020.0 (overall: 200990.7) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=201680.0 (overall: 200993.6) avg_msec=0.236 (overall: 0.232)
                                                                      
SET: rps=200549.8 (overall: 200991.8) avg_msec=0.239 (overall: 0.232)
                                                                      
SET: rps=200776.0 (overall: 200990.8) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=201088.0 (overall: 200991.2) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=199792.0 (overall: 200986.2) avg_msec=0.242 (overall: 0.232)
                                                                      
SET: rps=201597.6 (overall: 200988.8) avg_msec=0.235 (overall: 0.232)
                                                                      
SET: rps=201084.0 (overall: 200989.2) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=200500.0 (overall: 200987.2) avg_msec=0.241 (overall: 0.232)
                                                                      
SET: rps=201152.0 (overall: 200987.8) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=198188.0 (overall: 200976.4) avg_msec=0.240 (overall: 0.232)
                                                                      
