===== Redis 100M Benchmark =====
Instance Type: m7i-flex.xlarge
Run: 2
Date: 2026-01-21T09:09:36+00:00

--- System Info ---
CPU: 4 cores
Memory: 15.3G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-21T09:09:38+00:00
 
SET: rps=0.0 (overall: 0.0) avg_msec=0.000 (overall: -nan)
                                                           
SET: rps=188900.0 (overall: 166965.7) avg_msec=0.213 (overall: 0.266)
                                                                      
SET: rps=190740.0 (overall: 167232.5) avg_msec=0.210 (overall: 0.265)
                                                                      
SET: rps=164139.5 (overall: 167198.0) avg_msec=0.266 (overall: 0.265)
                                                                      
SET: rps=160956.2 (overall: 167129.2) avg_msec=0.266 (overall: 0.265)
                                                                      
SET: rps=163196.0 (overall: 167086.6) avg_msec=0.278 (overall: 0.265)
                                                                      
SET: rps=161500.0 (overall: 167026.6) avg_msec=0.275 (overall: 0.265)
                                                                      
SET: rps=162012.0 (overall: 166973.1) avg_msec=0.275 (overall: 0.266)
                                                                      
SET: rps=163148.0 (overall: 166932.9) avg_msec=0.264 (overall: 0.266)
                                                                      
SET: rps=169096.0 (overall: 166955.4) avg_msec=0.258 (overall: 0.265)
                                                                      
SET: rps=170179.3 (overall: 166988.7) avg_msec=0.247 (overall: 0.265)
                                                                      
SET: rps=170872.0 (overall: 167028.3) avg_msec=0.249 (overall: 0.265)
                                                                      
SET: rps=164976.0 (overall: 167007.6) avg_msec=0.264 (overall: 0.265)
                                                                      
SET: rps=166308.0 (overall: 167000.6) avg_msec=0.271 (overall: 0.265)
                                                                      
SET: rps=152346.6 (overall: 166855.2) avg_msec=0.287 (overall: 0.265)
                                                                      
SET: rps=168700.0 (overall: 166873.2) avg_msec=0.261 (overall: 0.265)
                                                                      
SET: rps=162312.0 (overall: 166829.0) avg_msec=0.270 (overall: 0.265)
                                                                      
SET: rps=158741.0 (overall: 166751.0) avg_msec=0.285 (overall: 0.265)
                                                                      
SET: rps=164916.0 (overall: 166733.6) avg_msec=0.277 (overall: 0.266)
                                                                      
SET: rps=167620.0 (overall: 166741.9) avg_msec=0.269 (overall: 0.266)
                                                                      
SET: rps=166075.7 (overall: 166735.7) avg_msec=0.270 (overall: 0.266)
                                                                      
SET: rps=164556.0 (overall: 166715.5) avg_msec=0.278 (overall: 0.266)
                                                                      
SET: rps=169592.0 (overall: 166741.9) avg_msec=0.268 (overall: 0.266)
                                                                      
SET: rps=170135.5 (overall: 166772.8) avg_msec=0.266 (overall: 0.266)
                                                                      
SET: rps=167872.0 (overall: 166782.7) avg_msec=0.271 (overall: 0.266)
                                                                      
SET: rps=168116.0 (overall: 166794.6) avg_msec=0.272 (overall: 0.266)
                                                                      
SET: rps=169516.0 (overall: 166818.6) avg_msec=0.268 (overall: 0.266)
                                                                      
SET: rps=168992.0 (overall: 166837.7) avg_msec=0.270 (overall: 0.266)
                                                                      
SET: rps=168183.3 (overall: 166849.4) avg_msec=0.272 (overall: 0.266)
                                                                      
SET: rps=170228.0 (overall: 166878.5) avg_msec=0.268 (overall: 0.266)
                                                                      
SET: rps=173260.0 (overall: 166933.0) avg_msec=0.257 (overall: 0.266)
                                                                      
SET: rps=162780.9 (overall: 166897.7) avg_msec=0.275 (overall: 0.266)
