===== Redis 100M Benchmark =====
Instance Type: r6i.xlarge
Run: 3
Date: 2026-01-23T02:53:49+00:00

--- System Info ---
CPU: 4 cores
Memory: 30.8G
model name	: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T02:53:52+00:00
 
SET: rps=0.0 (overall: -nan) avg_msec=0.000 (overall: -nan)
                                                            
SET: rps=149314.8 (overall: 149314.8) avg_msec=0.314 (overall: 0.314)
                                                                      
SET: rps=162620.0 (overall: 155954.1) avg_msec=0.285 (overall: 0.299)
                                                                      
SET: rps=163780.0 (overall: 158559.2) avg_msec=0.276 (overall: 0.291)
                                                                      
SET: rps=161988.1 (overall: 159418.2) avg_msec=0.289 (overall: 0.291)
                                                                      
SET: rps=157828.0 (overall: 159100.6) avg_msec=0.292 (overall: 0.291)
                                                                      
SET: rps=164466.1 (overall: 159996.7) avg_msec=0.281 (overall: 0.289)
                                                                      
SET: rps=161124.0 (overall: 160157.4) avg_msec=0.286 (overall: 0.289)
                                                                      
SET: rps=162314.8 (overall: 160427.7) avg_msec=0.279 (overall: 0.288)
                                                                      
SET: rps=160462.2 (overall: 160431.5) avg_msec=0.291 (overall: 0.288)
SET: rps=158545.8 (overall: 160774.9) avg_msec=0.264 (overall: 0.290)
                                                                      
SET: rps=143510.0 (overall: 160578.2) avg_msec=0.304 (overall: 0.290)
                                                                      
SET: rps=152000.0 (overall: 160482.0) avg_msec=0.298 (overall: 0.290)
                                                                      
SET: rps=152199.2 (overall: 160389.7) avg_msec=0.292 (overall: 0.290)
                                                                      
SET: rps=152740.0 (overall: 160305.8) avg_msec=0.290 (overall: 0.290)
                                                                      
SET: rps=150512.0 (overall: 160199.5) avg_msec=0.294 (overall: 0.290)
                                                                      
SET: rps=151039.8 (overall: 160100.8) avg_msec=0.285 (overall: 0.290)
                                                                      
SET: rps=151632.0 (overall: 160010.8) avg_msec=0.296 (overall: 0.290)
                                                                      
SET: rps=151964.2 (overall: 159925.9) avg_msec=0.293 (overall: 0.290)
                                                                      
SET: rps=143688.0 (overall: 159757.0) avg_msec=0.319 (overall: 0.290)
                                                                      
SET: rps=148741.0 (overall: 159643.1) avg_msec=0.291 (overall: 0.290)
                                                                      
SET: rps=153968.0 (overall: 159585.3) avg_msec=0.285 (overall: 0.290)
                                                                      
SET: rps=154713.2 (overall: 159536.0) avg_msec=0.286 (overall: 0.290)
                                                                      
SET: rps=153668.0 (overall: 159477.4) avg_msec=0.293 (overall: 0.290)
                                                                      
SET: rps=153597.6 (overall: 159419.0) avg_msec=0.286 (overall: 0.290)
                                                                      
SET: rps=131772.0 (overall: 159148.4) avg_msec=0.326 (overall: 0.290)
                                                                      
SET: rps=149338.7 (overall: 159052.9) avg_msec=0.297 (overall: 0.291)
                                                                      
SET: rps=156184.0 (overall: 159025.4) avg_msec=0.286 (overall: 0.290)
                                                                      
SET: rps=155900.4 (overall: 158995.5) avg_msec=0.285 (overall: 0.290)
                                                                      
SET: rps=155900.0 (overall: 158966.4) avg_msec=0.281 (overall: 0.290)
                                                                      
SET: rps=141079.7 (overall: 158798.8) avg_msec=0.305 (overall: 0.290)
                                                                      
SET: rps=156151.4 (overall: 158774.2) avg_msec=0.277 (overall: 0.290)
                                                                      
SET: rps=144676.0 (overall: 158645.1) avg_msec=0.312 (overall: 0.291)
                                                                      
SET: rps=135480.0 (overall: 158434.8) avg_msec=0.345 (overall: 0.291)
                                                                      
SET: rps=134585.7 (overall: 158219.5) avg_msec=0.346 (overall: 0.291)
                                                                      
SET: rps=131012.0 (overall: 157976.9) avg_msec=0.354 (overall: 0.292)
                                                                      
SET: rps=134510.0 (overall: 157768.8) avg_msec=0.347 (overall: 0.292)
                                                                      
SET: rps=142316.0 (overall: 157633.4) avg_msec=0.315 (overall: 0.292)
                                                                      
SET: rps=152744.0 (overall: 157591.0) avg_msec=0.288 (overall: 0.292)
                                                                      
SET: rps=150733.1 (overall: 157531.7) avg_msec=0.290 (overall: 0.292)
                                                                      
SET: rps=151478.1 (overall: 157479.8) avg_msec=0.288 (overall: 0.292)
                                                                      
SET: rps=152052.0 (overall: 157433.9) avg_msec=0.292 (overall: 0.292)
                                                                      
SET: rps=151358.6 (overall: 157382.7) avg_msec=0.299 (overall: 0.292)
                                                                      
SET: rps=157460.0 (overall: 157383.4) avg_msec=0.277 (overall: 0.292)
                                                                      
SET: rps=152176.0 (overall: 157340.4) avg_msec=0.281 (overall: 0.292)
                                                                      
SET: rps=151199.2 (overall: 157290.0) avg_msec=0.298 (overall: 0.292)
                                                                      
SET: rps=136099.6 (overall: 157117.3) avg_msec=0.344 (overall: 0.293)
                                                                      
SET: rps=137320.0 (overall: 156957.9) avg_msec=0.343 (overall: 0.293)
                                                                      
SET: rps=133059.8 (overall: 156766.2) avg_msec=0.350 (overall: 0.293)
                                                                      
SET: rps=131076.0 (overall: 156562.7) avg_msec=0.356 (overall: 0.294)
                                                                      
SET: rps=136540.0 (overall: 156405.3) avg_msec=0.345 (overall: 0.294)
                                                                      
SET: rps=133517.9 (overall: 156226.0) avg_msec=0.351 (overall: 0.294)
                                                                      
SET: rps=140576.0 (overall: 156104.9) avg_msec=0.331 (overall: 0.295)
                                                                      
SET: rps=151856.0 (overall: 156072.3) avg_msec=0.283 (overall: 0.295)
                                                                      
SET: rps=151808.8 (overall: 156039.7) avg_msec=0.292 (overall: 0.295)
                                                                      
SET: rps=154952.0 (overall: 156031.4) avg_msec=0.288 (overall: 0.295)
                                                                      
SET: rps=152350.6 (overall: 156003.7) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=155952.4 (overall: 156003.3) avg_msec=0.283 (overall: 0.295)
                                                                      
SET: rps=151488.0 (overall: 155969.9) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=158628.0 (overall: 155989.4) avg_msec=0.284 (overall: 0.294)
                                                                      
SET: rps=156318.7 (overall: 155991.8) avg_msec=0.290 (overall: 0.294)
                                                                      
SET: rps=155100.0 (overall: 155985.4) avg_msec=0.289 (overall: 0.294)
                                                                      
SET: rps=132744.0 (overall: 155818.5) avg_msec=0.319 (overall: 0.295)
                                                                      
SET: rps=144812.8 (overall: 155739.7) avg_msec=0.311 (overall: 0.295)
                                                                      
SET: rps=157381.0 (overall: 155751.4) avg_msec=0.278 (overall: 0.295)
                                                                      
SET: rps=140796.0 (overall: 155646.2) avg_msec=0.314 (overall: 0.295)
                                                                      
SET: rps=154440.0 (overall: 155637.8) avg_msec=0.290 (overall: 0.295)
                                                                      
SET: rps=136115.5 (overall: 155501.9) avg_msec=0.324 (overall: 0.295)
                                                                      
SET: rps=150056.0 (overall: 155464.4) avg_msec=0.291 (overall: 0.295)
                                                                      
SET: rps=151621.5 (overall: 155438.0) avg_msec=0.296 (overall: 0.295)
                                                                      
SET: rps=156376.0 (overall: 155444.4) avg_msec=0.283 (overall: 0.295)
                                                                      
SET: rps=155856.6 (overall: 155447.2) avg_msec=0.282 (overall: 0.295)
                                                                      
SET: rps=152388.0 (overall: 155426.7) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=143841.9 (overall: 155348.7) avg_msec=0.302 (overall: 0.295)
                                                                      
SET: rps=150529.9 (overall: 155316.7) avg_msec=0.302 (overall: 0.295)
                                                                      
SET: rps=164344.0 (overall: 155376.0) avg_msec=0.293 (overall: 0.295)
                                                                      
SET: rps=166284.0 (overall: 155447.2) avg_msec=0.287 (overall: 0.295)
                                                                      
SET: rps=162932.3 (overall: 155495.9) avg_msec=0.293 (overall: 0.295)
                                                                      
SET: rps=161416.0 (overall: 155534.0) avg_msec=0.293 (overall: 0.295)
                                                                      
SET: rps=164072.0 (overall: 155588.6) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=161920.0 (overall: 155628.9) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=163131.5 (overall: 155676.5) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=153264.0 (overall: 155661.3) avg_msec=0.304 (overall: 0.295)
                                                                      
SET: rps=138820.7 (overall: 155555.9) avg_msec=0.320 (overall: 0.295)
                                                                      
SET: rps=148348.0 (overall: 155511.2) avg_msec=0.300 (overall: 0.295)
                                                                      
SET: rps=127880.5 (overall: 155340.2) avg_msec=0.327 (overall: 0.295)
                                                                      
SET: rps=101968.2 (overall: 155010.8) avg_msec=0.411 (overall: 0.295)
                                                                      
SET: rps=154494.0 (overall: 155007.6) avg_msec=0.291 (overall: 0.295)
                                                                      
SET: rps=164100.0 (overall: 155062.6) avg_msec=0.291 (overall: 0.295)
                                                                      
SET: rps=160083.7 (overall: 155092.9) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=164024.0 (overall: 155146.3) avg_msec=0.293 (overall: 0.295)
                                                                      
SET: rps=164032.0 (overall: 155199.1) avg_msec=0.288 (overall: 0.295)
                                                                      
SET: rps=162476.0 (overall: 155242.1) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=162804.8 (overall: 155286.7) avg_msec=0.293 (overall: 0.295)
                                                                      
SET: rps=166292.0 (overall: 155350.9) avg_msec=0.287 (overall: 0.295)
                                                                      
SET: rps=147672.0 (overall: 155306.3) avg_msec=0.296 (overall: 0.295)
                                                                      
SET: rps=139251.0 (overall: 155213.3) avg_msec=0.320 (overall: 0.295)
                                                                      
SET: rps=155284.0 (overall: 155213.7) avg_msec=0.285 (overall: 0.295)
                                                                      
SET: rps=160569.7 (overall: 155244.4) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=162476.0 (overall: 155285.4) avg_msec=0.296 (overall: 0.295)
                                                                      
SET: rps=160188.0 (overall: 155313.1) avg_msec=0.300 (overall: 0.295)
                                                                      
SET: rps=159334.7 (overall: 155335.7) avg_msec=0.292 (overall: 0.295)
                                                                      
SET: rps=163188.0 (overall: 155379.5) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=162632.0 (overall: 155419.7) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=160035.9 (overall: 155445.3) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=152524.0 (overall: 155429.3) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=162268.0 (overall: 155466.6) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=160529.9 (overall: 155494.1) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=160668.0 (overall: 155522.1) avg_msec=0.298 (overall: 0.295)
                                                                      
SET: rps=160604.0 (overall: 155549.3) avg_msec=0.296 (overall: 0.295)
                                                                      
SET: rps=158432.0 (overall: 155564.7) avg_msec=0.292 (overall: 0.295)
                                                                      
SET: rps=161035.9 (overall: 155593.9) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=161032.0 (overall: 155622.6) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=163664.0 (overall: 155664.9) avg_msec=0.288 (overall: 0.295)
                                                                      
SET: rps=159653.4 (overall: 155685.8) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=165264.0 (overall: 155735.6) avg_msec=0.287 (overall: 0.295)
                                                                      
SET: rps=164768.0 (overall: 155782.3) avg_msec=0.288 (overall: 0.295)
                                                                      
SET: rps=164840.0 (overall: 155828.9) avg_msec=0.289 (overall: 0.295)
                                                                      
SET: rps=164418.3 (overall: 155873.1) avg_msec=0.290 (overall: 0.295)
                                                                      
SET: rps=163420.0 (overall: 155911.5) avg_msec=0.288 (overall: 0.295)
                                                                      
SET: rps=163000.0 (overall: 155947.4) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=164028.0 (overall: 155988.2) avg_msec=0.292 (overall: 0.295)
                                                                      
SET: rps=164565.8 (overall: 156031.4) avg_msec=0.291 (overall: 0.295)
                                                                      
SET: rps=163316.0 (overall: 156067.8) avg_msec=0.294 (overall: 0.295)
                                                                      
